anio_defuncion,entidad_defuncion,edad_quinquenal,sexo,F10,F11,F12,F14,F15,F17,F18,F19,F13,F16,cve_entidad,fecha,entidad_defuncion_etq
2014,TABASCO,45 a 49 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,45 a 49 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,50 a 54 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,50 a 54 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,55 a 59 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,55 a 59 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,60 a 64 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,60 a 64 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,65 a 69 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,65 a 69 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,70 a 74 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,70 a 74 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TABASCO,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27,2014-12-31,Tabasco
2014,TABASCO,80 a 84 años,No Especificado,0.0,,,,,,,,,,27,2014-12-31,Tabasco
2014,TAMAULIPAS,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,30 a 34 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,30 a 34 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,35 a 39 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,35 a 39 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,40 a 44 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,40 a 44 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,45 a 49 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,45 a 49 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,50 a 54 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,50 a 54 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,50 a 54 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,55 a 59 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,55 a 59 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,60 a 64 años,Masculino,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,60 a 64 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,65 a 69 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,65 a 69 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,80 a 84 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,80 a 84 años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,85 y mas años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,85 y mas años,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,No especificado,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28,2014-12-31,Tamaulipas
2014,TAMAULIPAS,No especificado,No Especificado,0.0,,,,,,,,,,28,2014-12-31,Tamaulipas
2014,TLAXCALA,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,30 a 34 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,30 a 34 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,35 a 39 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,35 a 39 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,40 a 44 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,40 a 44 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,45 a 49 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,45 a 49 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,50 a 54 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,50 a 54 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,55 a 59 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,55 a 59 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,60 a 64 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,60 a 64 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,65 a 69 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,65 a 69 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,65 a 69 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,70 a 74 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,70 a 74 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,75 a 79 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,75 a 79 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,80 a 84 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,80 a 84 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,80 a 84 años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,85 y mas años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29,2014-12-31,Tlaxcala
2014,TLAXCALA,85 y mas años,No Especificado,0.0,,,,,,,,,,29,2014-12-31,Tlaxcala
2014,VERACRUZ DE IGNACIO DE LA LLAVE,20 a 24 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,20 a 24 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,20 a 24 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,25 a 29 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,25 a 29 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,30 a 34 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,30 a 34 años,Masculino,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,30 a 34 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,35 a 39 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,35 a 39 años,Masculino,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,35 a 39 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,40 a 44 años,Masculino,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,40 a 44 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,45 a 49 años,Masculino,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,45 a 49 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,50 a 54 años,Masculino,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,50 a 54 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,55 a 59 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,55 a 59 años,Masculino,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,55 a 59 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,60 a 64 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,60 a 64 años,Masculino,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,60 a 64 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,65 a 69 años,Masculino,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,65 a 69 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,70 a 74 años,Masculino,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,70 a 74 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,75 a 79 años,Masculino,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,75 a 79 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,80 a 84 años,Masculino,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,80 a 84 años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,85 y mas años,Femenino,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,85 y mas años,Masculino,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,85 y mas años,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,No especificado,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30,2014-12-31,Veracruz
2014,VERACRUZ DE IGNACIO DE LA LLAVE,No especificado,No Especificado,0.0,,,,,,,,,,30,2014-12-31,Veracruz
2014,YUCATAN,20 a 24 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,20 a 24 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,20 a 24 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,30 a 34 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,30 a 34 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,35 a 39 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,35 a 39 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,40 a 44 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,40 a 44 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,45 a 49 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,45 a 49 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,50 a 54 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,50 a 54 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,50 a 54 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,55 a 59 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,55 a 59 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,60 a 64 años,Masculino,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,60 a 64 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,65 a 69 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,65 a 69 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,70 a 74 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,70 a 74 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,75 a 79 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,75 a 79 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,YUCATAN,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31,2014-12-31,Yucatán
2014,YUCATAN,80 a 84 años,No Especificado,0.0,,,,,,,,,,31,2014-12-31,Yucatán
2014,ZACATECAS,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,25 a 29 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,25 a 29 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,30 a 34 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,30 a 34 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,35 a 39 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,35 a 39 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,40 a 44 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,40 a 44 años,Masculino,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,40 a 44 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,45 a 49 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,45 a 49 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,50 a 54 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,50 a 54 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,55 a 59 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,55 a 59 años,Masculino,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,55 a 59 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,60 a 64 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,60 a 64 años,No Especificado,0.0,,,,,,,,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,65 a 69 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
2014,ZACATECAS,65 a 69 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32,2014-12-31,Zacatecas
